Date,League,Account,Action,Stash,Item
"10/12/2023 11:16:44","Affliction","Tio1122","modified","$","5× Orb of Alchemy"
"10/12/2023 11:16:43","Affliction","Tio1122","added","$","25× Orb of Scouring"
"10/12/2023 11:16:41","Affliction","Tio1122","removed","$","26× Orb of Scouring"
"10/12/2023 11:16:37","Affliction","Tio1122","removed","M","Cruel Panorama Estuary Map (T3)"
"10/12/2023 11:16:10","Affliction","Tio1122","added","G","level 1 8% Conversion Trap"
"10/12/2023 11:16:07","Affliction","Tio1122","added","$","14× Alteration Shard"
"10/12/2023 11:16:07","Affliction","Tio1122","removed","$","17× Alteration Shard"
"10/12/2023 11:16:07","Affliction","Tio1122","modified","$","407× Orb of Alteration"
"10/12/2023 11:16:07","Affliction","Tio1122","modified","$","5024× Rogue's Marker"
"10/12/2023 11:16:06","Affliction","Tio1122","modified","$","63× Cartographer's Chisel"
"10/12/2023 11:16:06","Affliction","Tio1122","modified","$","83× Orb of Chance"
"10/12/2023 11:16:05","Affliction","Tio1122","modified","$","8× Lesser Eldritch Ember"
"10/12/2023 11:16:03","Affliction","Tio1122","added","U","Wideswing Poleaxe"
"10/12/2023 11:10:27","Affliction","Without_Milk","removed","$","9× Orb of Regret"
"10/12/2023 11:04:57","Affliction","Without_Milk","modified","$","452× Orb of Transmutation"
"10/12/2023 11:04:56","Affliction","Without_Milk","modified","$","406× Orb of Alteration"
"10/12/2023 11:04:56","Affliction","Without_Milk","modified","$","127× Blacksmith's Whetstone"
"10/12/2023 11:04:55","Affliction","Without_Milk","modified","$","79× Armourer's Scrap"
"10/12/2023 11:04:55","Affliction","Without_Milk","modified","$","26× Chaos Orb"
"10/12/2023 11:04:55","Affliction","Without_Milk","modified","$","240× Orb of Augmentation"
"10/12/2023 11:04:54","Affliction","Without_Milk","modified","$","175× Chromatic Orb"
"10/12/2023 11:04:54","Affliction","Without_Milk","added","F","Aquamarine Flask of Imposing"
"10/12/2023 11:04:53","Affliction","Without_Milk","modified","$","27× Orb of Fusing"
"10/12/2023 11:04:53","Affliction","Without_Milk","modified","E","2× Whispering Essence of Hatred"
"10/12/2023 11:04:53","Affliction","Without_Milk","added","U","Lori's Lantern Prismatic Ring"
"10/12/2023 11:04:53","Affliction","Without_Milk","added","E","2× Whispering Essence of Woe"
"10/12/2023 11:04:52","Affliction","Without_Milk","added","E","Muttering Essence of Hatred"
"10/12/2023 11:04:52","Affliction","Without_Milk","modified","$","342× Jeweller's Orb"
"10/12/2023 10:34:12","Affliction","Without_Milk","added","G","level 1 5% Bladestorm"
"10/12/2023 10:34:09","Affliction","Without_Milk","added","G","level 1 5% Splitting Steel"
"10/12/2023 10:34:07","Affliction","Without_Milk","added","F","Ruby Flask"
"10/12/2023 10:34:07","Affliction","Without_Milk","modified","$","79× Portal Scroll"
"10/12/2023 10:34:06","Affliction","Without_Milk","modified","$","126× Blacksmith's Whetstone"
"10/12/2023 10:34:06","Affliction","Without_Milk","modified","$","80× Orb of Chance"
"10/12/2023 10:34:06","Affliction","Without_Milk","added","E","Weeping Essence of Wrath"
"10/12/2023 10:34:05","Affliction","Without_Milk","modified","$","239× Orb of Augmentation"
"10/12/2023 10:34:04","Affliction","Without_Milk","modified","$","5× Gemcutter's Prism"
"10/12/2023 10:34:03","Affliction","Without_Milk","modified","$","75× Armourer's Scrap"
"10/12/2023 10:34:03","Affliction","Without_Milk","modified","$","132× Scroll of Wisdom"
"10/12/2023 10:34:03","Affliction","Without_Milk","modified","$","447× Orb of Transmutation"
"10/12/2023 10:34:02","Affliction","Without_Milk","modified","$","170× Chromatic Orb"
"10/12/2023 10:34:02","Affliction","Without_Milk","modified","$","405× Orb of Alteration"
"10/12/2023 10:34:01","Affliction","Without_Milk","added","G","level 1 5% General's Cry"
"10/12/2023 10:33:59","Affliction","Without_Milk","added","G","level 1 5% Frenzy"
"10/12/2023 10:33:57","Affliction","Without_Milk","added","G","level 1 5% Ice Nova"
"10/12/2023 10:32:41","Affliction","Without_Milk","modified","$","26× Orb of Fusing"
"10/12/2023 10:32:37","Affliction","Without_Milk","modified","$","8× Orb of Fusing"
"10/12/2023 10:32:33","Affliction","Without_Milk","modified","$","341× Jeweller's Orb"
"10/12/2023 10:32:09","Affliction","Without_Milk","modified","$","331× Jeweller's Orb"
"10/12/2023 09:54:00","Affliction","Without_Milk","modified","$","74× Portal Scroll"
"10/12/2023 09:53:35","Affliction","Without_Milk","modified","D","2× Emperor's Luck"
"10/12/2023 09:53:34","Affliction","Without_Milk","modified","$","25× Orb of Alchemy"
"10/12/2023 09:53:34","Affliction","Without_Milk","modified","$","123× Blacksmith's Whetstone"
"10/12/2023 09:53:33","Affliction","Without_Milk","modified","$","73× Armourer's Scrap"
"10/12/2023 09:53:30","Affliction","Without_Milk","modified","$","165× Chromatic Orb"
"10/12/2023 09:53:06","Affliction","Without_Milk","modified","$","151× Chromatic Orb"
"10/12/2023 09:52:02","Affliction","Without_Milk","modified","$","171× Chromatic Orb"
"10/12/2023 09:52:02","Affliction","Without_Milk","modified","$","351× Jeweller's Orb"
"10/12/2023 09:51:45","Affliction","Without_Milk","modified","$","332× Jeweller's Orb"
"10/12/2023 09:49:52","Affliction","Without_Milk","modified","$","79× Orb of Chance"
"10/12/2023 09:49:51","Affliction","Without_Milk","added","$","26× Orb of Scouring"
"10/12/2023 09:49:22","Affliction","Without_Milk","removed","$","28× Orb of Scouring"
"10/12/2023 09:49:13","Affliction","Without_Milk","modified","$","62× Orb of Chance"
"10/12/2023 05:55:49","Affliction","DrScramble","added","D","The Dragon"
"10/12/2023 05:55:27","Affliction","DrScramble","removed","D","The Dragon"
"10/12/2023 05:53:26","Affliction","DrScramble","added","D","Rain Tempter"
"10/12/2023 05:53:25","Affliction","DrScramble","modified","$","25× Chaos Orb"
"10/12/2023 05:53:25","Affliction","DrScramble","modified","$","30× Vaal Orb"
"10/12/2023 05:53:23","Affliction","DrScramble","modified","$","71× Armourer's Scrap"
"10/12/2023 05:53:14","Affliction","DrScramble","modified","$","51× Armourer's Scrap"
"10/12/2023 05:53:08","Affliction","DrScramble","modified","$","91× Armourer's Scrap"
"10/12/2023 05:53:08","Affliction","DrScramble","modified","$","81× Armourer's Scrap"
"10/12/2023 05:53:01","Affliction","DrScramble","modified","$","61× Armourer's Scrap"
"10/12/2023 05:52:21","Affliction","DrScramble","modified","D","3× The Gambler"
"10/12/2023 05:52:19","Affliction","DrScramble","modified","D","2× The Catalyst"
"10/12/2023 05:52:17","Affliction","DrScramble","modified","D","7× Rain of Chaos"
"10/12/2023 05:52:16","Affliction","DrScramble","modified","D","15× Rain of Chaos"
"10/12/2023 05:52:14","Affliction","DrScramble","modified","D","Emperor's Luck"
"10/12/2023 05:52:13","Affliction","DrScramble","modified","D","6× Emperor's Luck"
"10/12/2023 05:51:46","Affliction","DrScramble","modified","$","101× Armourer's Scrap"
"10/12/2023 05:51:45","Affliction","DrScramble","modified","$","443× Orb of Transmutation"
"10/12/2023 05:51:45","Affliction","DrScramble","added","D","The Dragon"
"10/12/2023 05:51:44","Affliction","DrScramble","added","G","level 1 12% Contagion"
"10/12/2023 05:51:44","Affliction","DrScramble","modified","$","122× Blacksmith's Whetstone"
"10/12/2023 05:51:43","Affliction","DrScramble","modified","$","236× Orb of Augmentation"
"10/12/2023 05:51:43","Affliction","DrScramble","modified","$","170× Chromatic Orb"
"10/12/2023 05:37:56","Affliction","DrScramble","added","$","2× Alchemy Shard"
"10/12/2023 05:37:56","Affliction","DrScramble","removed","$","17× Alchemy Shard"
"10/12/2023 05:37:56","Affliction","DrScramble","modified","$","24× Orb of Alchemy"
"10/12/2023 05:37:52","Affliction","DrScramble","added","$","17× Alteration Shard"
"10/12/2023 05:37:52","Affliction","DrScramble","removed","$","18× Alteration Shard"
"10/12/2023 05:37:52","Affliction","DrScramble","modified","$","404× Orb of Alteration"
"10/12/2023 05:37:52","Affliction","DrScramble","modified","$","352× Jeweller's Orb"
"10/12/2023 05:37:51","Affliction","DrScramble","added","G","level 1 0% Flameblast"
"10/12/2023 05:37:50","Affliction","DrScramble","modified","$","9× Orb of Regret"
"10/12/2023 05:37:50","Affliction","DrScramble","modified","$","169× Chromatic Orb"
"10/12/2023 05:37:50","Affliction","DrScramble","modified","$","28× Orb of Fusing"
"10/12/2023 05:37:50","Affliction","DrScramble","modified","$","441× Orb of Transmutation"
"10/12/2023 05:37:49","Affliction","DrScramble","modified","$","403× Orb of Alteration"
"10/12/2023 05:37:49","Affliction","DrScramble","modified","$","122× Scroll of Wisdom"
"10/12/2023 05:37:49","Affliction","DrScramble","modified","$","28× Orb of Scouring"
"10/12/2023 05:18:36","Affliction","DrScramble","added","F","Prepared Sacred Life Flask of Earthing"
"10/12/2023 05:18:34","Affliction","DrScramble","removed","F","Prudent Sanctified Life Flask"
"10/12/2023 05:18:23","Affliction","DrScramble","modified","$","18× Alteration Shard"
"10/12/2023 05:18:21","Affliction","DrScramble","modified","$","120× Blacksmith's Whetstone"
"10/12/2023 05:18:21","Affliction","DrScramble","modified","$","99× Armourer's Scrap"
"10/12/2023 05:18:20","Affliction","DrScramble","modified","$","4× Glassblower's Bauble"
"10/12/2023 05:18:20","Affliction","DrScramble","added","G","level 1 0% Wild Strike"
"10/12/2023 05:18:18","Affliction","DrScramble","added","F","Prudent Sanctified Life Flask"
"10/12/2023 05:18:17","Affliction","DrScramble","modified","$","115× Scroll of Wisdom"
"10/12/2023 05:18:17","Affliction","DrScramble","modified","$","399× Orb of Alteration"
"10/12/2023 05:18:17","Affliction","DrScramble","modified","$","351× Jeweller's Orb"
"10/12/2023 05:18:16","Affliction","DrScramble","added","G","level 1 0% Volatile Dead"
"10/12/2023 05:18:16","Affliction","DrScramble","added","F","Wide Bismuth Flask of the Petrel"
"10/12/2023 04:43:33","Affliction","DrScramble","added","2","Small Cluster Jewel"
"10/12/2023 04:43:28","Affliction","DrScramble","added","2","Plague Blood Crimson Jewel"
"10/12/2023 04:43:26","Affliction","DrScramble","added","2","Damnation Shard Cobalt Jewel"
"10/12/2023 04:43:16","Affliction","DrScramble","modified","D","11× Emperor's Luck"
"10/12/2023 04:43:15","Affliction","DrScramble","added","G","level 1 0% Haste"
"10/12/2023 04:43:15","Affliction","DrScramble","modified","$","23× Orb of Alchemy"
"10/12/2023 04:43:14","Affliction","DrScramble","modified","$","347× Jeweller's Orb"
"10/12/2023 04:43:14","Affliction","DrScramble","added","G","level 1 0% Viper Strike"
"10/12/2023 04:43:13","Affliction","DrScramble","modified","$","436× Orb of Transmutation"
"10/12/2023 04:43:12","Affliction","DrScramble","modified","$","109× Scroll of Wisdom"
"10/12/2023 04:43:12","Affliction","DrScramble","added","$","10× Alteration Shard"
"10/12/2023 04:43:12","Affliction","DrScramble","removed","$","14× Alteration Shard"
"10/12/2023 04:43:12","Affliction","DrScramble","modified","$","398× Orb of Alteration"
"10/12/2023 04:43:11","Affliction","DrScramble","modified","$","166× Chromatic Orb"
"10/12/2023 04:43:09","Affliction","DrScramble","modified","$","4760× Rogue's Marker"
"10/12/2023 04:32:52","Affliction","ErZil","modified","$","4× Vaal Scouting Report"
"10/12/2023 04:32:51","Affliction","ErZil","added","M","Cruel Abode Laboratory Map (T2)"
"10/12/2023 04:32:50","Affliction","ErZil","modified","$","13× Orb of Unmaking"
"10/12/2023 04:31:17","Affliction","ErZil","added","$","14× Alteration Shard"
"10/12/2023 04:31:17","Affliction","ErZil","removed","$","17× Alteration Shard"
"10/12/2023 04:31:17","Affliction","ErZil","modified","$","397× Orb of Alteration"
"10/12/2023 04:31:17","Affliction","ErZil","modified","$","17× Alchemy Shard"
"10/12/2023 04:31:03","Affliction","ErZil","added","2","Sol Covenant Contract: Records Office"
"10/12/2023 04:31:01","Affliction","ErZil","added","F","Quicksilver Flask"
"10/12/2023 04:31:01","Affliction","ErZil","modified","$","8× Orb of Regret"
"10/12/2023 04:31:01","Affliction","ErZil","modified","$","22× Orb of Alchemy"
"10/12/2023 04:31:00","Affliction","ErZil","modified","$","1508× Primal Crystallised Lifeforce"
"10/12/2023 04:31:00","Affliction","ErZil","modified","$","433× Orb of Transmutation"
"10/12/2023 04:30:59","Affliction","ErZil","modified","$","531× Wild Crystallised Lifeforce"
"10/12/2023 04:30:58","Affliction","ErZil","modified","$","4702× Rogue's Marker"
"10/12/2023 04:30:20","Affliction","DrScramble","removed","G","level 12 0% Combustion Support"
"10/12/2023 04:25:22","Affliction","ErZil","modified","$","91× Armourer's Scrap"
"10/12/2023 04:25:21","Affliction","ErZil","modified","$","396× Orb of Alteration"
"10/12/2023 04:25:21","Affliction","ErZil","modified","$","4427× Rogue's Marker"
"10/12/2023 04:23:41","Affliction","ErZil","modified","$","4351× Rogue's Marker"
"10/12/2023 04:23:39","Affliction","ErZil","added","3","Contract: Records Office"
"10/12/2023 04:23:37","Affliction","ErZil","removed","4","63× Rogue's Marker"
"10/12/2023 04:23:35","Affliction","ErZil","added","M","Tropical Island Map (T5)"
"10/12/2023 04:23:35","Affliction","ErZil","added","M","Strand Map (T3)"
"10/12/2023 04:23:33","Affliction","ErZil","added","$","13× Alchemy Shard"
"10/12/2023 04:23:33","Affliction","ErZil","removed","$","18× Alchemy Shard"
"10/12/2023 04:23:33","Affliction","ErZil","modified","$","20× Orb of Alchemy"
"10/12/2023 04:23:33","Affliction","ErZil","modified","D","2× The Realm"
"10/12/2023 04:23:32","Affliction","ErZil","modified","$","61× Cartographer's Chisel"
"10/12/2023 04:23:32","Affliction","ErZil","modified","$","17× Alteration Shard"
"10/12/2023 04:23:32","Affliction","ErZil","modified","$","7× Lesser Eldritch Ember"
"10/12/2023 04:23:31","Affliction","ErZil","modified","$","146× Chromatic Orb"
"10/12/2023 04:23:31","Affliction","ErZil","modified","$","394× Orb of Alteration"
"10/12/2023 04:23:31","Affliction","ErZil","added","4","63× Rogue's Marker"
"10/12/2023 04:23:30","Affliction","ErZil","added","4","Pathfinder's Lupine Charm of the Raider"
"10/12/2023 04:23:25","Affliction","ErZil","modified","$","19× Orb of Alchemy"
"10/12/2023 04:23:25","Affliction","ErZil","modified","$","107× Scroll of Wisdom"
"10/12/2023 04:23:25","Affliction","ErZil","modified","$","346× Jeweller's Orb"
"10/12/2023 04:23:24","Affliction","ErZil","modified","$","399× Wild Crystallised Lifeforce"
"10/12/2023 04:23:23","Affliction","ErZil","added","F","Splinter of Chayula"
"10/12/2023 04:23:22","Affliction","ErZil","added","F","Rusted Shaper Scarab"
"10/12/2023 04:23:11","Affliction","ErZil","removed","M","Plateau Map (T7)"
"10/12/2023 04:23:07","Affliction","ErZil","modified","$","233× Orb of Augmentation"
"10/12/2023 04:23:07","Affliction","ErZil","modified","$","23× Chaos Orb"
"10/12/2023 04:23:07","Affliction","ErZil","added","M","Plateau Map (T7)"
"10/12/2023 04:21:28","Affliction","ErZil","added","4","Necromancer's Corvine Charm"
"10/12/2023 04:21:19","Affliction","ErZil","modified","$","116× Blacksmith's Whetstone"
"10/12/2023 04:20:43","Affliction","ErZil","added","U","Moonsorrow Imbued Wand"
"10/12/2023 04:20:39","Affliction","ErZil","added","U","Kongming's Stratagem Ancient Spirit Shield"
"10/12/2023 04:17:13","Affliction","DrScramble","removed","E","Weeping Essence of Anger"
"10/12/2023 04:16:10","Affliction","DrScramble","modified","$","88× Armourer's Scrap"
"10/12/2023 04:16:02","Affliction","DrScramble","modified","$","68× Armourer's Scrap"
"10/12/2023 04:15:56","Affliction","DrScramble","modified","$","108× Armourer's Scrap"
"10/12/2023 04:15:53","Affliction","DrScramble","modified","$","70× Armourer's Scrap"
"10/12/2023 04:11:08","Affliction","ErZil","added","E","Screaming Essence of Zeal"
"10/12/2023 04:10:55","Affliction","ErZil","added","D","Gemcutter's Promise"
"10/12/2023 04:10:55","Affliction","ErZil","modified","D","8× The Gambler"
"10/12/2023 04:10:54","Affliction","ErZil","added","U","Saemus' Gift Feathered Arrow Quiver"
"10/12/2023 04:10:54","Affliction","ErZil","modified","$","29× Vaal Orb"
"10/12/2023 04:07:40","Affliction","DrScramble","modified","$","138× Chromatic Orb"
"10/12/2023 04:06:53","Affliction","DrScramble","modified","D","5× The Catalyst"
"10/12/2023 04:06:53","Affliction","DrScramble","modified","$","158× Chromatic Orb"
"10/12/2023 04:06:52","Affliction","DrScramble","modified","$","82× Orb of Chance"
"10/12/2023 04:06:51","Affliction","DrScramble","modified","$","110× Blacksmith's Whetstone"
"10/12/2023 04:06:51","Affliction","DrScramble","modified","$","427× Orb of Transmutation"
"10/12/2023 04:06:51","Affliction","DrScramble","modified","D","23× Rain of Chaos"
"10/12/2023 04:06:50","Affliction","DrScramble","added","$","2× Scroll Fragment"
"10/12/2023 04:06:49","Affliction","DrScramble","modified","$","16× Orb of Alchemy"
"10/12/2023 04:06:49","Affliction","DrScramble","modified","$","228× Orb of Augmentation"
"10/12/2023 04:06:49","Affliction","DrScramble","modified","$","97× Scroll of Wisdom"
"10/12/2023 04:06:48","Affliction","DrScramble","modified","$","25× Orb of Fusing"
"10/12/2023 04:06:48","Affliction","DrScramble","modified","$","11× Alteration Shard"
"10/12/2023 04:06:47","Affliction","DrScramble","modified","$","384× Orb of Alteration"
"10/12/2023 04:05:59","Affliction","ErZil","modified","$","23× Orb of Fusing"
"10/12/2023 04:05:45","Affliction","ErZil","modified","$","110× Armourer's Scrap"
"10/12/2023 04:05:37","Affliction","ErZil","modified","$","90× Armourer's Scrap"
"10/12/2023 04:05:33","Affliction","ErZil","modified","$","43× Orb of Fusing"
"10/12/2023 04:05:23","Affliction","ErZil","added","3","Stoic Contract: Prohibited Library of Balance"
"10/12/2023 04:05:21","Affliction","ErZil","added","M","Dark Forest Map (T6)"
